epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,39.1738,3.21464,3.72876,1.64713,0.01556,0.78652,0.02822,0.00807,2.53779,3.65097,1.20077,0.00014,0.00014,0.00014
2,78.6535,2.50877,2.13345,1.23827,0.01441,0.72191,0.08684,0.02454,2.2774,3.28643,1.19505,0.00028515,0.00028515,0.00028515
